school,school_setting,school_type,classroom,teaching_method,n_student,gender,lunch,pretest,posttest
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,71.0,79.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,69.0,79.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,85.0,98.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,83.0,96.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,84.0,99.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,86.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,83.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,89.0,98.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,85.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,80.0,95.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,83.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,93.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,83.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,86.0,98.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,88.0,100.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,84.0,96.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Male,Does not qualify,81.0,95.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,87.0,98.0
IDGFP,Urban,Non-public,P2A,Experimental,0,Female,Does not qualify,81.0,100.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,64.0,75.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,71.0,81.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,64.0,81.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,66.0,82.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,72.0,79.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,71.0,75.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,67.0,81.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,66.0,76.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,68.0,79.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,73.0,81.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,68.0,80.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,71.0,81.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,68.0,76.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,63.0,77.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,70.0,86.0
IDGFP,Urban,Non-public,XZM,Standard,0,Male,Does not qualify,68.0,77.0
IDGFP,Urban,Non-public,XZM,Standard,0,Female,Does not qualify,71.0,74.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,39.0,59.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,39.0,53.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,39.0,59.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,42.0,55.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,39.0,57.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,43.0,57.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,37.0,52.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Does not qualify,45.0,67.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Does not qualify,45.0,61.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,38.0,57.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,41.0,51.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,40.0,58.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,41.0,55.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Does not qualify,47.0,62.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,49.0,62.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,44.0,57.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,42.0,56.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,42.0,50.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,43.0,56.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,43.0,55.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,43.0,56.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,37.0,57.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Does not qualify,51.0,67.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,45.0,58.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,43.0,62.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Female,Qualifies for reduced/free lunch,43.0,61.0
KFZMY,Urban,Non-public,1VD,Experimental,2,Male,Qualifies for reduced/free lunch,39.0,55.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Does not qualify,44.0,56.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,40.0,56.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,38.0,49.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,41.0,47.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,42.0,51.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,43.0,56.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,39.0,55.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Does not qualify,41.0,54.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,39.0,54.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,42.0,56.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Does not qualify,47.0,54.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Does not qualify,48.0,52.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,41.0,47.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,37.0,49.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,42.0,49.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Does not qualify,42.0,51.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,38.0,48.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,45.0,50.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,42.0,54.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Does not qualify,44.0,52.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,39.0,48.0
KFZMY,Urban,Non-public,21Q,Standard,1,Female,Qualifies for reduced/free lunch,42.0,53.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,44.0,44.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,39.0,51.0
KFZMY,Urban,Non-public,21Q,Standard,1,Male,Qualifies for reduced/free lunch,39.0,47.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,48.0,58.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,48.0,60.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,52.0,59.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,48.0,55.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,45.0,59.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,43.0,62.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,51.0,62.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,49.0,62.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,45.0,56.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,51.0,61.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,49.0,55.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,48.0,54.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,45.0,54.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,48.0,53.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,50.0,55.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,46.0,57.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,50.0,59.0
KZKKE,Rural,Public,2BR,Standard,1,Male,Qualifies for reduced/free lunch,48.0,54.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,53.0,62.0
KZKKE,Rural,Public,2BR,Standard,1,Female,Qualifies for reduced/free lunch,47.0,56.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,32.0,40.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,30.0,43.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,28.0,42.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,30.0,42.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,29.0,42.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,30.0,36.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,34.0,41.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,28.0,37.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,29.0,39.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,29.0,41.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,29.0,40.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,29.0,40.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,32.0,39.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,29.0,43.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,31.0,42.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,27.0,41.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,34.0,40.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,27.0,43.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,31.0,37.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,26.0,38.0
KZKKE,Rural,Public,3D0,Standard,1,Female,Qualifies for reduced/free lunch,32.0,43.0
KZKKE,Rural,Public,3D0,Standard,1,Male,Qualifies for reduced/free lunch,30.0,42.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,33.0,42.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,34.0,44.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,29.0,43.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,31.0,42.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,33.0,39.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,33.0,44.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,33.0,45.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,38.0,44.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,36.0,46.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,36.0,43.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,33.0,43.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,37.0,43.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,34.0,45.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,29.0,39.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,33.0,42.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,32.0,45.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,34.0,47.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,34.0,45.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,36.0,49.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,33.0,45.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,32.0,44.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,36.0,49.0
KZKKE,Rural,Public,5JK,Standard,1,Male,Qualifies for reduced/free lunch,30.0,43.0
KZKKE,Rural,Public,5JK,Standard,1,Female,Qualifies for reduced/free lunch,32.0,45.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,48.0,54.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,40.0,49.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,42.0,56.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,43.0,59.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,45.0,55.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,43.0,57.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,47.0,59.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,44.0,55.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,46.0,50.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,45.0,54.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,45.0,52.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,47.0,54.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,43.0,52.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,41.0,53.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,43.0,55.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,50.0,60.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,42.0,50.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,42.0,57.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,37.0,52.0
KZKKE,Rural,Public,O6A,Standard,1,Male,Qualifies for reduced/free lunch,45.0,56.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,43.0,59.0
KZKKE,Rural,Public,O6A,Standard,1,Female,Qualifies for reduced/free lunch,47.0,62.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,28.0,40.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,39.0,47.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,36.0,51.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,34.0,49.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,35.0,46.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,31.0,46.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,29.0,44.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,32.0,46.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,32.0,38.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,31.0,45.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,33.0,46.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,32.0,41.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,35.0,45.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,31.0,42.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,36.0,40.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,35.0,45.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,26.0,37.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,30.0,44.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,34.0,41.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,29.0,43.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,31.0,47.0
KZKKE,Rural,Public,QTU,Standard,1,Male,Qualifies for reduced/free lunch,32.0,41.0
KZKKE,Rural,Public,QTU,Standard,1,Female,Qualifies for reduced/free lunch,36.0,45.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,65.0,76.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,66.0,69.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,58.0,70.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,67.0,79.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,60.0,70.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,59.0,69.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,58.0,71.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,62.0,74.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,60.0,68.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,66.0,74.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,59.0,70.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,63.0,70.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,57.0,67.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,58.0,70.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,58.0,71.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,65.0,71.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,67.0,74.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,66.0,72.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,63.0,72.0
LAYPA,Rural,Public,AJ1,Standard,1,Female,Does not qualify,59.0,73.0
LAYPA,Rural,Public,AJ1,Standard,1,Male,Does not qualify,64.0,73.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,62.0,71.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,53.0,71.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,56.0,71.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,66.0,72.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,65.0,72.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,62.0,70.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,60.0,75.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,59.0,67.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,60.0,70.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,63.0,72.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,62.0,73.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,66.0,71.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,56.0,63.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,60.0,71.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,59.0,69.0
LAYPA,Rural,Public,J8J,Standard,0,Male,Does not qualify,54.0,65.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,61.0,70.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,60.0,66.0
LAYPA,Rural,Public,J8J,Standard,0,Female,Does not qualify,60.0,70.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,65.0,82.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,66.0,82.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,67.0,83.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,68.0,84.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,63.0,74.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,63.0,80.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,56.0,72.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,60.0,78.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,63.0,81.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,65.0,80.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,68.0,80.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,64.0,79.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,65.0,79.0
LAYPA,Rural,Public,RA5,Experimental,0,Male,Does not qualify,67.0,83.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,62.0,80.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,63.0,83.0
LAYPA,Rural,Public,RA5,Experimental,0,Female,Does not qualify,67.0,78.0
OJOBU,Rural,Public,5SZ,Experimental,0,Female,Qualifies for reduced/free lunch,56.0,71.0
OJOBU,Rural,Public,5SZ,Experimental,0,Female,Does not qualify,62.0,77.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,63.0,77.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,58.0,79.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,61.0,78.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,65.0,78.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Qualifies for reduced/free lunch,58.0,72.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,61.0,80.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,67.0,84.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,58.0,78.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,62.0,78.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,65.0,78.0
OJOBU,Rural,Public,5SZ,Experimental,0,Female,Does not qualify,63.0,81.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,62.0,77.0
OJOBU,Rural,Public,5SZ,Experimental,0,Male,Does not qualify,62.0,82.0
OJOBU,Rural,Public,5SZ,Experimental,0,Female,Does not qualify,63.0,82.0
OJOBU,Rural,Public,5SZ,Experimental,0,Female,Does not qualify,60.0,81.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,50.0,60.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,47.0,62.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,48.0,58.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Qualifies for reduced/free lunch,43.0,51.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,50.0,59.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,48.0,58.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,48.0,60.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,44.0,56.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,51.0,60.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,44.0,56.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,53.0,62.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,47.0,55.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,46.0,50.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Qualifies for reduced/free lunch,50.0,53.0
OJOBU,Rural,Public,6U9,Standard,1,Female,Does not qualify,53.0,59.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,47.0,58.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,45.0,57.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,49.0,60.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,45.0,56.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,47.0,58.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,49.0,68.0
OJOBU,Rural,Public,6U9,Standard,1,Male,Does not qualify,44.0,54.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,60.0,70.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,55.0,68.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,59.0,68.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,60.0,71.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,64.0,76.0
OJOBU,Rural,Public,FS3,Standard,0,Female,Does not qualify,62.0,74.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,63.0,71.0
